# started on Sun Dec  3 14:15:19 2023

     0.021009749,77479420,,tsc,31041666,100.00,,
     0.021009749,52,,cs,31038795,100.00,,
     0.021009749,0,,major-faults,31034997,100.00,,
     0.021009749,0,,minor-faults,31031129,100.00,,
     0.021009749,18,,sched:sched_waking,31027286,100.00,,
     0.021009749,18,,sched:sched_wakeup,31023449,100.00,,
     0.021009749,52,,sched:sched_switch,31019592,100.00,,
     0.021009749,16,,sched:sched_migrate_task,31015705,100.00,,
     0.021009749,848998,,sched:sched_stat_runtime,31011835,100.00,,
     0.021009749,29,,msr:write_msr,31008034,100.00,,
     0.021009749,18,,msr:read_msr,31001156,100.00,,
     0.021009749,52,,kmem:kmalloc_node,30997242,100.00,,
     0.021009749,0,,kmem:kmem_cache_alloc_node,30993246,100.00,,
     0.021009749,69,,kmem:kfree,30989524,100.00,,
     0.021009749,2,,kmem:kmem_cache_free,30985358,100.00,,
     0.021009749,0,,kmem:kmalloc,30982965,100.00,,
     0.021009749,3,,kmem:kmem_cache_alloc,30978605,100.00,,
     0.021009749,52,,kmem:kmalloc_node,30977284,100.00,,
     0.021009749,0,,kmem:kmem_cache_alloc_node,30974510,100.00,,
     0.021009749,69,,kmem:kfree,30969005,100.00,,
     0.021009749,2,,kmem:kmem_cache_free,30965259,100.00,,
     0.021009749,0,,kmem:mm_page_free,30960541,100.00,,
     0.021009749,0,,kmem:mm_page_free_batched,30959544,100.00,,
     0.021009749,1,,kmem:mm_page_alloc,30958609,100.00,,
     0.021009749,0,,kmem:mm_page_alloc_zone_locked,30957646,100.00,,
     0.021009749,3,,kmem:kmem_cache_alloc,30956717,100.00,,
     0.021009749,52,,kmem:kmalloc_node,30955562,100.00,,
     0.021009749,0,,kmem:kmem_cache_alloc_node,30954175,100.00,,
     0.021009749,69,,kmem:kfree,30954018,100.00,,
     0.021009749,2,,kmem:kmem_cache_free,30953887,100.00,,
     0.022968939,77708196,,tsc,31133178,100.00,,
     0.022968939,50,,cs,31132932,100.00,,
     0.022968939,0,,major-faults,31132861,100.00,,
     0.022968939,0,,minor-faults,31132837,100.00,,
     0.022968939,17,,sched:sched_waking,31132783,100.00,,
     0.022968939,17,,sched:sched_wakeup,31132799,100.00,,
     0.022968939,50,,sched:sched_switch,31132863,100.00,,
     0.022968939,16,,sched:sched_migrate_task,31132834,100.00,,
     0.022968939,852128,,sched:sched_stat_runtime,31132745,100.00,,
     0.022968939,21,,msr:write_msr,31132826,100.00,,
     0.022968939,0,,msr:read_msr,31132832,100.00,,
     0.022968939,52,,kmem:kmalloc_node,31132875,100.00,,
     0.022968939,0,,kmem:kmem_cache_alloc_node,31132901,100.00,,
     0.022968939,69,,kmem:kfree,31133303,100.00,,
     0.022968939,2,,kmem:kmem_cache_free,31133790,100.00,,
     0.022968939,0,,kmem:kmalloc,31131440,100.00,,
     0.022968939,2,,kmem:kmem_cache_alloc,31130936,100.00,,
     0.022968939,52,,kmem:kmalloc_node,31130394,100.00,,
     0.022968939,0,,kmem:kmem_cache_alloc_node,31132874,100.00,,
     0.022968939,69,,kmem:kfree,31132880,100.00,,
     0.022968939,2,,kmem:kmem_cache_free,31132918,100.00,,
     0.022968939,0,,kmem:mm_page_free,31132890,100.00,,
     0.022968939,0,,kmem:mm_page_free_batched,31132864,100.00,,
     0.022968939,0,,kmem:mm_page_alloc,31132855,100.00,,
     0.022968939,0,,kmem:mm_page_alloc_zone_locked,31132849,100.00,,
     0.022968939,2,,kmem:kmem_cache_alloc,31132930,100.00,,
